MobileNo,Name,Acquiring_channel,Conversion_attribution,Type,LAN,Loan_amount,Interest,Tenure,Principal_amount,Loan_type,DPD_30,DPD_90,App_score,Imputed_Income,PIncode,Loan_status,Disbursement_date,EMI_amount,Age,Gender,Employment_type
6788270864,Kabir Ansari,referral - branch walkin,App,New,LAN20219798679,1780000,0.144,44,0,Personal loan,,,9.7,1100000,226392,Closed,01-03-2021,52307,40,Female,Self-employed
7787307591,Vikram Kumar,Website billion day,Website,Top-up,LAN20222401748,8521000,0.0886,54,1843435,Home loan,,,6.8,1731000,226831,Active,01-12-2022,191912,27,Male,Salaried
7444865063,Amit Kumar,Website-StickyCTA,Website,Top-up,LAN20190927300,15848000,0.1035,35,0,Loan against securities,,,7.8,1197000,440413,Closed,01-06-2019,526513,26,Male,Salaried
7634453272,Vivaan Kumar,apppush_mau_reengagement,Field,New,LAN20239025769,3314000,0.1202,21,0,Personal loan,,,7.3,1230000,452044,Closed,01-10-2023,175775,45,Female,Self-employed
8717135751,Deepak Ansari,website banner diwali,Website,Top-up,LAN20237897990,124000,0.1479,5,0,Consumer durable,,,8.9,1182000,400461,Closed,01-07-2023,25724,27,Male,Salaried
7990267387,Rahul Banerjee,Entrypage_journey_pl,App,New,LAN20188225249,3503000,0.1145,33,0,Personal loan,,,6.5,544000,682360,Closed,01-02-2018,124241,38,Male,Salaried
8686783178,Pooja Iyer,Website - Billion Days,Website,New,LAN20186065508,339000,0.1627,17,0,Consumer durable,,,6.3,1506000,110663,Closed,01-03-2018,22462,55,Male,Salaried
9115937856,Reyansh Iyer,store_footfall_branch,Website,Balance Transfer,LAN20222062321,124000,0.1558,14,0,Consumer durable,,,6.2,1007000,500448,Closed,01-06-2022,9744,41,Male,Salaried
9211152018,Aditya D'Souza,store_footfall_branch,App,New,LAN20198449601,12779000,0.074,52,0,Home loan,,,9.1,1645000,570147,Closed,01-09-2019,288005,60,Male,Self-employed
7745811300,Sara Reddy,Apppush for MAU,App,Top-up,LAN20185309071,12799000,0.0948,33,0,Loan against securities,,,8.6,1770000,834126,Closed,01-07-2018,442120,27,Female,Salaried
9236338311,Fatima Pinto,Website Banner - Diwali,Call center,New,LAN20211792422,37000,0.1339,10,0,Consumer durable,,,8.7,1374000,500227,Closed,01-01-2021,3931,44,Male,Salaried
8749971006,Rohan Das,GoogleAds_HL_brand,App,New,LAN20228063623,16226000,0.0809,42,0,Home loan,,,9.3,1011000,462102,Closed,01-02-2022,444898,54,Male,Salaried
7310714902,Neha Ansari,Vijay sales X-sell Diwali,Call center,New,LAN20229883058,424000,0.1472,13,0,Consumer durable,,,7.3,1468000,395698,Closed,01-08-2022,35484,44,Male,Self-employed
8831463926,Pari Verma,iphone_campaign_launch,Field,New,LAN20209269009,24075000,0.0949,44,0,Home loan,,,9.8,1264000,520733,Closed,01-12-2020,650005,40,Male,Salaried
8831463926,Pari  Verma,Apppush for MAU,Website,Balance Transfer,LAN20240353807,16292000,0.093,45,8308232,Home loan,,,9.8,1264000,520733,Active,01-08-2024,430225,40,Male,Salaried
9514123435,Arjun Patel,Email - preapproved offer,App,New,LAN20181605447,436000,0.1701,18,0,Consumer durable,,,8.6,1179000,400035,Closed,01-05-2018,27614,57,Male,Self-employed
7183857294,Sai Fernandes,Vijay sales X-sell Diwali,Call center,Top-up,LAN20235712279,12843000,0.0746,52,3072119,Home loan,,,6.8,1515000,500573,Active,01-03-2023,289808,57,Male,Salaried
9953035956,Nisha Gomes,vijay sales - cross-sell,Field,New,LAN20235113942,22663000,0.0947,48,7004510,Home loan,,,6.5,1033000,641840,Active,01-09-2023,569041,28,Female,Salaried
8482207243,Anika Gomes,apppush_mau_reengagement,App,New,LAN20210684551,19828000,0.1138,6,0,Loan against securities,,,6,550000,110247,Closed,01-06-2021,3415217,55,Male,Salaried
6128498168,Aarav Kumar,web_banner_diwali_offer,Website,New,LAN20189823812,22426000,0.1015,22,0,Loan against securities,,,9.3,1729000,452252,Closed,01-08-2018,1121439,50,Male,Self-employed
7110472416,Pari Menon,MobileApp Campaign - Q3,Website,New,LAN20239364871,432000,0.1613,23,0,Consumer durable,,,7.3,644000,560764,Closed,01-11-2023,21960,36,Male,Salaried
9361769498,Kavya Ansari,TwoWheeler Suzuki tie-up,App,New,LAN20257483817,14036000,0.0754,38,7802460,Home loan,,,6.1,871000,641045,Active,01-02-2025,416372,51,Female,Self-employed
6493976076,Kabir Patel,iphone_campaign_launch,App,New,LAN20260263208,2210000,0.1292,47,1985817,Personal loan,,,6.7,964000,411780,Active,01-02-2026,60165,39,Male,Salaried
6002079351,Diya Shah,entrypage journey - PL,App,New,LAN20235074945,137000,0.1716,5,0,Consumer durable,,,6.7,1168000,695966,Closed,01-01-2023,28587,38,Female,Salaried
6821151262,Kavya D'Souza,Entrypage_journey_pl,Call center,Balance Transfer,LAN20246202809,90000,0.1537,18,0,Consumer durable,,,6.5,1329000,600078,Closed,01-07-2024,5630,34,Male,Salaried
6527963219,Deepak Banerjee,iphone_campaign_launch,App,Top-up,LAN20206972509,18315000,0.0809,52,0,Home loan,,,7,623000,781569,Closed,01-05-2020,418722,58,Female,Salaried
9615829327,Pari Mehta,mobile_app_campaign,App,New,LAN20254478118,109000,0.1311,7,0,Consumer durable,,,9.4,1030000,520658,Closed,01-06-2025,16259,51,Female,Self-employed
6722984134,Anika Verma,mobile_app_campaign,Website,New,LAN20257199045,18111000,0.0816,39,13038967,Home loan,,,7.6,1537000,400572,Active,01-08-2025,530248,32,Female,Self-employed
6295685733,Salman Banerjee,Website billion day,Website,New,LAN20241563954,2494000,0.1702,19,0,Personal loan,,,8.8,1673000,452891,Closed,01-08-2024,150666,51,Female,Self-employed
9469416346,Pooja Chatterjee,App push - MAU drive,Website,New,LAN20269366267,7070000,0.0863,36,6723230,Home loan,,,6.9,1599000,641356,Active,01-06-2026,223609,37,Male,Salaried
8957504594,Reyansh Sheikh,Apppush for MAU,Field,Top-up,LAN20202684983,161000,0.1687,20,0,Consumer durable,,,6.8,1613000,834898,Closed,01-01-2020,9291,50,Female,Salaried
9326412813,Zara Chatterjee,Website Banner - Diwali,App,New,LAN20194439670,19839000,0.0773,42,0,Home loan,,,6.7,1190000,452338,Closed,01-06-2019,540644,36,Male,Salaried
9409191983,Pooja Shah,website_billionday_sale,App,New,LAN20226095988,4419000,0.118,12,0,Loan against securities,,,8.9,1233000,751550,Closed,01-01-2022,392209,56,Male,Self-employed
9915281549,Aadhya Kumar,Email - preapproved offer,Call center,New,LAN20237593741,276000,0.1377,11,0,Consumer durable,,,9.2,1558000,600596,Closed,01-02-2023,26851,54,Male,Self-employed
6744747175,Ishaan Joshi,Vijay Sales cross sell,App,New,LAN20210930137,313000,0.1659,16,0,Consumer durable,,,7.7,966000,700036,Closed,01-05-2021,21940,51,Female,Self-employed
6744747175,Ishaan  Joshi,2W_Suzuki_dealer,App,New,LAN20235178090,4710000,0.1695,13,0,Personal loan,,,7.7,966000,700036,Closed,01-07-2023,399135,51,Female,Self-employed
6744747175,Ishaan  Joshi,Mobile app campaign,Field,New,LAN20210159763,131000,0.1526,14,0,Consumer durable,,,7.7,966000,700036,Closed,01-09-2021,10274,51,Female,Self-employed
6343294557,Arjun Khan,Store Footfall,Call center,New,LAN20199614606,1315000,0.1107,34,0,Personal loan,,,8.5,1604000,141097,Closed,01-06-2019,45235,46,Female,Self-employed
9816917655,Rajesh Rao,Vijay sales X-sell Diwali,App,Top-up,LAN20243293187,362000,0.1489,7,0,Consumer durable,,,7.6,1441000,411904,Closed,01-11-2024,54313,60,Male,Salaried
9621576240,Zara Pinto,referral - branch walkin,App,New,LAN20236676461,360000,0.1409,16,0,Consumer durable,,,9.6,1645000,302301,Closed,01-12-2023,24811,22,Male,Self-employed
9621576240,Zara  Pinto,Entrypage_journey_pl,Website,New,LAN20250743309,421000,0.1394,3,0,Consumer durable,,,9.6,1645000,302301,Closed,01-08-2025,143606,22,Male,Self-employed
9621576240,Zara Pinto,SMS blast - existing customer,Call center,New,LAN20263327046,4346000,0.167,43,4041687,Personal loan,,,9.6,1645000,302301,Active,01-04-2026,134990,22,Male,Self-employed
6336131932,Myra Ansari,MobileApp Campaign - Q3,App,Top-up,LAN20248573374,8205000,0.0971,17,0,Loan against securities,,,6.6,1320000,380192,Closed,01-04-2024,518551,46,Male,Self-employed
9997138821,Manoj Rao,store_footfall_branch,App,New,LAN20210868335,4146000,0.1627,29,0,Personal loan,,,6.9,1250000,570178,Closed,01-07-2021,173864,59,Male,Self-employed
9765954411,Deepak Sharma,Website-StickyCTA,Website,New,LAN20196725074,69000,0.1322,17,0,Consumer durable,,,6.9,1047000,500995,Closed,01-08-2019,4473,57,Male,Salaried
9935193335,Rahul Das,Storefootfall,Field,New,LAN20190658552,475000,0.1327,13,0,Consumer durable,,,9.6,1737000,395810,Closed,01-08-2019,39429,51,Male,Self-employed
9375107854,Aditya Shah,website sticky cta,App,Top-up,LAN20221527847,729000,0.1128,21,0,Personal loan,,,7.4,1128000,600537,Closed,01-10-2022,38416,58,Male,Self-employed
6479843605,Ananya Sharma,website banner diwali,Field,New,LAN20185107214,131000,0.1397,14,0,Consumer durable,,,6.8,1733000,395642,Closed,01-01-2018,10195,37,Male,Salaried
7548344551,Sai Chatterjee,referral - branch walkin,Website,New,LAN20216496594,8646000,0.1107,27,0,Loan against securities,,,9.6,1140000,500032,Closed,01-03-2021,363223,45,Male,Salaried
9802465631,Imran Gupta,referral - branch walkin,Field,New,LAN20239656853,152000,0.1307,16,0,Consumer durable,,,6.3,731000,641718,Closed,01-03-2023,10403,23,Female,Salaried
8884905627,Ahmed Sharma,Store Footfall,Field,New,LAN20209820493,4597000,0.1478,22,0,Personal loan,,,6.6,1647000,440816,Closed,01-12-2020,239818,28,Female,Salaried
6431238345,Sai Reddy,paid_search_hl_nonbrand,Website,New,LAN20197413621,16742000,0.1121,26,0,Loan against securities,,,7,1388000,302337,Closed,01-03-2019,728273,26,Male,Salaried
6431238345,Sai Reddy,MobileApp Campaign - Q3,App,New,LAN20200776346,277000,0.1492,18,0,Consumer durable,,,7,1388000,302337,Closed,01-03-2020,17270,26,Male,Salaried
6431238345,Sai,Website Banner - Diwali,Call center,New,LAN20213880108,3457000,0.1661,34,0,Personal loan,,,7,1388000,302337,Closed,01-10-2021,128161,26,Male,Salaried
8973117415,Vivaan Shah,Email - preapproved offer,Field,Balance Transfer,LAN20223720369,3720000,0.1704,15,0,Personal loan,,,9.2,613000,380968,Closed,01-08-2022,277099,57,Male,Self-employed
9411490755,Aadhya Iyer,Branch Referral,Call center,New,LAN20181812776,4885000,0.1135,39,0,Personal loan,,,6.9,744000,800421,Closed,01-11-2018,150360,30,Female,Salaried
6320267147,Sara Reddy,SMS blast - existing customer,Website,New,LAN20206293307,124000,0.1591,18,0,Consumer durable,,,6.8,1255000,781172,Closed,01-10-2020,7789,48,Male,Salaried
7463440842,Ramesh D'Souza,utm_source=facebook&utm_medium=social&utm_campaign=cd_retarget,Field,Top-up,LAN20190921840,370000,0.1443,15,0,Consumer durable,,,8.4,1398000,395538,Closed,01-07-2019,27106,31,Female,Self-employed
9277833217,Rohan Shah,sms_campaign_reengage,App,New,LAN20216098327,3097000,0.0784,52,0,Home loan,,,8.8,1148000,141610,Closed,01-02-2021,70439,58,Male,Salaried
6022307948,Imran Reddy,referral - branch walkin,Field,New,LAN20235614338,5037000,0.094,50,828821,Home loan,,,9.1,1522000,411409,Active,01-01-2023,122142,48,Male,Salaried
8364061026,Mohammed Malhotra,referral - branch walkin,App,Top-up,LAN20183847687,2028000,0.1669,32,0,Personal loan,,,6.2,1346000,141287,Closed,01-01-2018,78953,32,Male,Salaried
8396779651,Ishaan Banerjee,referral - branch walkin,Field,New,LAN20206235459,4997000,0.1194,25,0,Personal loan,,,7.9,1325000,530631,Closed,01-03-2020,226757,43,Male,Salaried
8116542893,Divya Pinto,mobile_app_campaign,App,New,LAN20194516729,4369000,0.1168,33,0,Personal loan,,,8.3,1733000,834759,Closed,01-02-2019,155431,51,Female,Salaried
7606723341,Fatima Pillai,Website - Billion Days,App,New,LAN20242086086,206000,0.1549,24,29348,Consumer durable,,,6.1,1626000,520203,Active,01-11-2024,10036,42,Male,Salaried
6248312456,Sai Sharma,2W_Suzuki_dealer,Website,Top-up,LAN20196078109,9658000,0.0884,36,0,Home loan,,,8,928000,411494,Closed,01-09-2019,306403,40,Male,Salaried
6248312456,Sai Sharma,Email - preapproved offer,Website,New,LAN20187884651,460000,0.143,20,0,Consumer durable,,,8,928000,411494,Closed,01-04-2018,25986,40,Male,Salaried
8505755276,Suresh Nair,App push - MAU drive,App,New,LAN20218957493,10424000,0.1207,16,0,Loan against securities,,,6,1794000,302836,Closed,01-02-2021,708594,39,Female,Salaried
6066162550,Meera Verma,mobile_app_campaign,App,New,LAN20256749680,490000,0.1701,9,0,Consumer durable,2025-08,2025-09,6.4,1580000,695635,Closed,01-02-2025,58376,38,Female,Salaried
6066162550,Meera Verma,Email - preapproved offer,App,New,LAN20209368317,196000,0.1329,14,0,Consumer durable,,,6.4,1580000,695635,Closed,01-01-2020,15191,38,Female,Salaried
7803304238,Sneha Sheikh,utm_source=facebook&utm_medium=social&utm_campaign=cd_retarget,Field,New,LAN20232970697,1874000,0.0847,52,534574,Home loan,,,9.5,1580000,641448,Active,01-05-2023,43181,28,Female,Salaried
9983060955,Anika Sharma,vijay sales - cross-sell,Call center,New,LAN20225941488,24911000,0.0778,59,2498495,Home loan,,,7.9,1789000,208098,Active,01-02-2022,509460,52,Female,Self-employed
7999089573,Yusuf Banerjee,employee referral scheme,Call center,New,LAN20230891933,83000,0.1536,4,0,Consumer durable,,,9.1,550000,835261,Closed,01-10-2023,21418,24,Female,Salaried
7668196002,Sai Sheikh,vijay sales - cross-sell,App,New,LAN20180239769,200000,0.1554,5,0,Consumer durable,,,9.5,952000,462320,Closed,01-12-2018,41567,45,Female,Salaried
8635522129,Yusuf Qureshi,Store Footfall,Call center,New,LAN20192367187,22533000,0.127,18,0,Loan against securities,,,8.3,1566000,160232,Closed,01-06-2019,1381447,33,Male,Salaried
9679079941,Arjun Gomes,Storefootfall,Website,Top-up,LAN20237582823,487000,0.1623,11,0,Consumer durable,,,6.1,1029000,500595,Closed,01-06-2023,47946,53,Female,Self-employed
6953639673,Salman D'Souza,Website - Billion Days,Field,New,LAN20264345372,7269000,0.0967,20,4856447,Loan against securities,,,7.4,1074000,600343,Active,01-01-2026,394984,26,Female,Salaried
6784337845,Yusuf Khan,utm_source=facebook&utm_medium=social&utm_campaign=cd_retarget,App,New,LAN20224805263,389000,0.1599,15,0,Consumer durable,,,7.2,593000,208396,Closed,01-07-2022,28783,27,Male,Self-employed
9993448349,Ramesh Iyer,Entrypage_journey_pl,Website,New,LAN20185529195,2301000,0.1247,34,0,Personal loan,,,6.9,897000,160530,Closed,01-10-2018,80682,54,Male,Salaried
8712782143,Ahmed Verma,Email - preapproved offer,Field,New,LAN20187598135,8216000,0.1235,27,0,Loan against securities,,,9.4,1144000,682972,Closed,01-12-2018,350083,25,Female,Salaried
6278636635,Imran Gupta,SMS blast - existing customer,App,Balance Transfer,LAN20242221537,4227000,0.1413,25,0,Personal loan,,,9.7,1494000,440257,Closed,01-02-2024,196172,57,Male,Salaried
9309820226,Rohan Kumar,entrypage journey - PL,Website,New,LAN20244103349,11133000,0.1084,7,0,Loan against securities,,,5.8,1023000,500184,Closed,01-04-2024,1648413,35,Male,Self-employed
9309820226,Rohan Kumar,sms_campaign_reengage,App,New,LAN20253618504,156000,0.1691,14,70614,Consumer durable,,,5.8,1023000,500184,Active,01-12-2025,12356,35,Male,Self-employed
9309820226,rohan kumar,GoogleAds_HL_brand,Field,Balance Transfer,LAN20257989675,7353000,0.1294,14,0,Loan against securities,,,5.8,1023000,500184,Closed,01-05-2025,568678,35,Male,Self-employed
6034740744,Ishaan Sharma,Vijay Sales cross sell,App,New,LAN20210812507,2363000,0.0738,39,0,Home loan,,,6.5,1300000,160914,Closed,01-06-2021,68331,56,Male,Salaried
6463908222,Neha Patel,Twowheeler_Suzuki,Field,Top-up,LAN20192037372,147000,0.1689,16,0,Consumer durable,,,9.3,1387000,781947,Closed,01-04-2019,10325,25,Female,Salaried
9330001515,Ayesha Gupta,utm_source=facebook&utm_medium=social&utm_campaign=cd_retarget,Website,Top-up,LAN20265744896,1945000,0.163,13,1807195,Personal loan,,,6.8,957000,781909,Active,01-07-2026,164225,56,Male,Salaried
6885574926,Riya Ansari,Entrypage_journey_pl,Call center,New,LAN20262700094,6017000,0.076,39,5604909,Home loan,,,6.8,1331000,462800,Active,01-05-2026,174605,54,Male,Salaried
6138897727,Manoj Kapoor,TwoWheeler Suzuki tie-up,App,New,LAN20221468109,4115000,0.1656,35,0,Personal loan,,,8.4,921000,208972,Closed,01-03-2022,149036,25,Female,Self-employed
8365925995,Meera Gupta,Vijay sales X-sell Diwali,Call center,Top-up,LAN20210427625,1250000,0.1523,45,0,Personal loan,,,9,1089000,380486,Closed,01-11-2021,36632,31,Male,Self-employed
7164956419,Priya Sharma,apppush_mau_reengagement,Website,New,LAN20228191144,5673000,0.1125,14,0,Loan against securities,,,8.1,1657000,380823,Closed,01-10-2022,434282,40,Female,Salaried
6178014588,Arjun Pinto,App push - MAU drive,Field,New,LAN20250499838,529000,0.0965,12,0,Loan against securities,,,7.6,1388000,462676,Closed,01-06-2025,46421,29,Male,Self-employed
6732545718,Pari Joshi,website_billionday_sale,Website,Top-up,LAN20244736782,180000,0.1379,21,0,Consumer durable,,,8.3,1347000,600417,Closed,01-02-2024,9696,51,Male,Self-employed
6732545718,pari joshi,vijay sales - cross-sell,App,Top-up,LAN20225807116,2226000,0.1598,47,125535,Personal loan,,,8.3,1347000,600417,Active,01-11-2022,64024,51,Male,Self-employed
9201506647,Shreya Iyer,Branch Referral,Website,New,LAN20255752154,456000,0.1454,18,240345,Consumer durable,,,7.7,1144000,560032,Active,01-11-2025,28349,40,Female,Salaried
8410814370,Anika Mehta,SMS blast - existing customer,App,New,LAN20218076815,3158000,0.1298,26,0,Personal loan,,,8.7,913000,560290,Closed,01-04-2021,139992,50,Male,Self-employed
6414005041,Mohammed Banerjee,TwoWheeler Suzuki tie-up,Website,New,LAN20194060464,10755000,0.0925,38,0,Home loan,,,7.6,1582000,500944,Closed,01-07-2019,327580,32,Male,Salaried
8420907372,Farhan Mehta,utm_source=facebook&utm_medium=social&utm_campaign=cd_retarget,App,New,LAN20249626592,933000,0.1315,17,0,Personal loan,,,7,749000,641485,Closed,01-05-2024,60452,57,Male,Self-employed
8468490092,Neha Joshi,iPhone Campaign,Field,Balance Transfer,LAN20196260835,79000,0.1457,10,0,Consumer durable,,,8.4,1574000,400186,Closed,01-03-2019,8437,51,Female,Salaried
6791474997,Aarav Chatterjee,App push - MAU drive,App,Balance Transfer,LAN20246167961,1547000,0.1315,21,0,Personal loan,,,9.6,776000,781599,Closed,01-05-2024,82869,45,Female,Self-employed
8195342962,Vikram Shah,Iphone_campaign,Field,Top-up,LAN20235693288,324000,0.1625,5,0,Consumer durable,,,6.5,1481000,141139,Closed,01-10-2023,67456,56,Male,Self-employed
6369268841,Sanjay Mehta,EntryPage_PL_Journey,Field,Top-up,LAN20264462632,373000,0.158,13,264909,Consumer durable,,,9.1,1172000,302799,Active,01-04-2026,31406,60,Female,Self-employed
6717427930,Krishna Pinto,Mobile app campaign,App,New,LAN20235392528,430000,0.1421,5,0,Consumer durable,,,7.9,1628000,395972,Closed,01-07-2023,89079,56,Male,Salaried
9946421367,Karthik D'Souza,Website Banner - Diwali,App,New,LAN20206880502,20522000,0.0749,42,0,Home loan,,,8.4,794000,395969,Closed,01-03-2020,556975,46,Female,Salaried
6258466177,Krishna Gupta,Mobile app campaign,App,New,LAN20264879063,458000,0.1487,22,439763,Consumer durable,,,9.5,1024000,751491,Active,01-07-2026,23913,51,Female,Salaried
7623597319,Yusuf Shah,Website-StickyCTA,Website,New,LAN20258646311,2573000,0.0938,60,2295293,Home loan,,,6.8,1445000,500767,Active,01-12-2025,53887,42,Male,Salaried
8310659022,Arjun Joshi,paid_search_hl_nonbrand,Website,New,LAN20247654020,254000,0.1699,6,0,Consumer durable,,,9.5,760000,302768,Closed,01-05-2024,44456,49,Male,Self-employed
6993855363,Arjun Mehta,store_footfall_branch,Website,New,LAN20190341132,1464000,0.1485,45,0,Personal loan,,,9.1,854000,226610,Closed,01-03-2019,42624,23,Male,Salaried
9772243569,Vihaan Patel,Vijay Sales cross sell,Website,Top-up,LAN20205953637,907000,0.1499,37,0,Personal loan,,,6.3,883000,110458,Closed,01-12-2020,30763,27,Male,Self-employed
9772243569,vihaan patel,Entrypage_journey_pl,App,New,LAN20260278337,457000,0.1707,18,365240,Consumer durable,,,6.3,883000,110458,Active,01-04-2026,28957,27,Male,Self-employed
